OBJECTID,LegacyID,FACILITYID,BlockStreet,IntersectionStreets,ROW_Mailboxes,Surface_Type,SHAPESTArea,SHAPESTLength,Latitude,Longitude
5051,Not Specified,2C6E3526-CBDD-4608-AA07-68752DA19B9C,Not Specified,Sharp Dr & Yalow Dr,Yes,Concrete,1490.9650196334405,156.18778532634832,40.15515158130215,-88.25096149354158
5052,2180,1885,3300 Sharp Dr,Not Specified,Yes,Concrete,6274.954666053412,532.8937024586636,40.154783615544986,-88.25088605296837
5053,2181,1887,3400 Sharp Dr,Not Specified,Yes,Concrete,5524.767065030574,466.27952791327584,40.1554879946247,-88.25095462826668
5054,Not Specified,49EAA84C-E994-43CE-913C-400A26F52C67,Not Specified,Lauterbur Ln & Sharp Dr,Yes,Concrete,1142.7010979630243,138.85357859582822,40.155815089400804,-88.25100012514211
5055,2852,1886,500 Yalow Dr,Not Specified,Yes,Concrete,20058.076922804106,1517.8318398038048,40.15514154714263,-88.25229708296926
5056,Not Specified,AD0D4272-FFB7-43A5-9C53-8648601841D7,Not Specified,Leggett Ln & Yalow Dr,Yes,Concrete,1821.7421234702706,170.5056182472569,40.15513086380083,-88.25365020426969
5057,1472,9146,3300 Leggett Ln,Not Specified,Yes,Concrete,6505.646101791145,551.655609460243,40.154765000940344,-88.25364652346826
5058,1473,9145,3400 Leggett Ln,Not Specified,Yes,Concrete,6416.769394772346,543.3644964908385,40.1554950316555,-88.25365592136245
5059,Not Specified,43F2AA13-53F0-46AF-A26C-11F504F5696A,Not Specified,Lauterbur Ln & Leggett Ln,Yes,Concrete,1470.6416484868614,153.79553729979364,40.155853273984526,-88.25366053484869
5060,1509,9164,500 Lauterbur Ln,Not Specified,Yes,Concrete,19695.393846102266,1486.9643403191171,40.155873585322254,-88.2523161497676
5061,2853,1831,600 Yalow Dr,Not Specified,Yes,Concrete,22655.23680251215,1702.4243547271235,40.15511819619393,-88.25518304892708
5062,Not Specified,4ED2F6BA-5651-4B7E-9BB9-C30C8680A1D0,Not Specified,Nobel Dr & Yalow Dr,Yes,Concrete,1421.2411602237994,150.99567894140367,40.155104619306925,-88.25670420756708
5063,1783,9166,3300 Nobel Dr,Not Specified,Yes,Concrete,6438.6782459615,536.8371660078983,40.15474425455895,-88.2567190158513
5064,1510,1828,600 Lauterbur Ln,Not Specified,Yes,Concrete,21876.900922437024,1670.278180789346,40.15585126959042,-88.25515383070713
5065,1784,9165,3400 Nobel Dr,Not Specified,Yes,Concrete,6378.645762243721,525.3043187376871,40.15546128060024,-88.25672712675217
5066,Not Specified,DA1BCF46-005D-47F5-A3E6-3557ADAAB28E,Not Specified,Lauterbur Ln & Nobel Dr,Yes,Concrete,904.442743876519,120.11657309702248,40.15580312491721,-88.25665281250933
5067,8888,6623,50 E Springfield Ave,Not Specified,No,Not Specified,12303.627291408002,777.7646096422114,40.11263223323575,-88.23942853350697
5068,8888,421,1500 S Staley Rd,Not Specified,No,Asphalt,3570.1741425888213,250.19408171690532,40.10052707189099,-88.3143007049613
5069,Not Specified,BB93EA3F-6D65-4154-823E-8CBD9BB36038,Not Specified,S Staley Rd & W Kirby Ave,No,Asphalt,9003.466033108303,354.5267338125411,40.09870646105652,-88.3143055042021
5070,Not Specified,3BDAE775-C00D-483D-93B4-D9E45B142859,500 W Springfield Ave,Not Specified,No,Not Specified,15538.129972922685,949.3225590953144,40.11262898561392,-88.25091867977818
5071,1962,7051,700 S Prospect Ave,Not Specified,No,Asphalt,12447.990644993217,675.9756518340643,40.10856796838022,-88.25777031289805
5072,2009,6901,600 S Randolph St,Not Specified,No,Asphalt,16346.86653480223,860.1568691729943,40.109562111708264,-88.24511598707144
5073,2010,9947,Not Specified,S Randolph St & Villard Ct,No,Asphalt,32661.620997849564,1594.6265151866291,40.107901865193625,-88.2451000106467
5074,Not Specified,705BEDC0-4562-4CB6-81F2-3252F79E5664,1100 S Randolph St,Not Specified,No,Concrete,8962.558932938293,535.3893354208373,40.10378989295882,-88.24506093576468
5075,794,10168,800 S Elm Blvd,Not Specified,No,Brick,10338.661761456298,1488.4611204846135,40.106342206522186,-88.25003163681876
5076,2014,9952,1000 S Randolph St,Not Specified,No,Concrete,10999.94001527041,622.1751075021039,40.104543931929115,-88.2450690813289
5077,792,10166,700 S Elm Blvd,Not Specified,No,Brick,25770.961683799924,3053.546630493051,40.107920227207266,-88.2500470615681
5078,370,10190,500 Charles St,Not Specified,No,Concrete,10707.62970046686,893.3275263522551,40.105883368172655,-88.25092694718703
5079,791,10430,400 Ells Ave,Not Specified,No,Concrete,3434.1358184785136,346.7194468448472,40.10411602973179,-88.25026939294123
5080,1210,7005,600 S Highland Ave,Not Specified,No,Asphalt,10367.506028996813,861.5188257198989,40.10958228576655,-88.25896072357824
5081,2240,10026,300 Stanage Ave,Not Specified,No,Concrete,11199.770128046883,904.16532846525,40.10495124653021,-88.2475599269205
5082,790,10429,400 Ells Ave,Not Specified,No,Concrete,10772.34697672823,867.5969110484656,40.10411186115913,-88.24917187082052
5083,1674,10234,1100 Charles St,Not Specified,No,Asphalt,7983.9844062197335,659.2154435957052,40.10679743251999,-88.26304476490768
5084,Not Specified,21F4871C-747F-4A16-B745-7AC993244A85,1000 W Healey St,Not Specified,No,Asphalt,8206.321605751042,684.1829030831278,40.11173972573666,-88.26194516050705
5085,53,10930,1000 W Armory Ave,Not Specified,No,Asphalt,14913.716825518839,1312.1239157199338,40.10543911104069,-88.26130369228889
5086,54,11613,1100 W Armory Ave,Not Specified,No,Asphalt,14774.008491458635,1303.7698852546657,40.10546147816597,-88.2636742142733
5087,Not Specified,48605300-CB27-46B9-965B-42EBB60675A0,1100 W Daniel St,Not Specified,No,Asphalt,8052.101148275908,659.9313261554232,40.10771230574817,-88.26305444571693
5088,1754,6749,200 S Neil St,Not Specified,No,Asphalt,4169.937590318207,274.90042310267535,40.11420815024787,-88.2435009158661
5089,2743,8830,1800 Winchester Dr,Not Specified,Yes,Concrete,16009.927287185545,1251.588924625134,40.093890844414254,-88.28406729415869
5090,449,9661,1000 W Clark St,Not Specified,No,Asphalt,16967.647721343274,1327.8564826327815,40.11535799343106,-88.26138587270697
5091,1753,6744,Not Specified,S Neil St & Willow St,No,Asphalt,14639.05001918862,727.4398513693735,40.11484293481747,-88.24350631784212
5092,812,9777,100 S Elm St,Not Specified,No,Brick,8722.367443761468,723.26941796777,40.11580138662566,-88.2501182103374
5093,Not Specified,7047E585-2857-4F9C-BFF4-3546CEB4EE7E,Not Specified,E Springfield Ave & N Wright St,No,Not Specified,4311.685501092652,258.5759457227653,40.112714478977736,-88.22892632352244
5094,2815,4801,400 S Wright St,Not Specified,No,Not Specified,11893.19169455688,594.7087943908316,40.11311429820482,-88.22893505025964
5095,8888,6636,600 E Springfield Ave,Not Specified,No,Not Specified,14651.46378613187,828.62506738283,40.11271002742243,-88.22972020032152
5096,2816,4807,500 S Wright St,Not Specified,No,Asphalt,18267.136088008912,903.3434598174343,40.11208199692647,-88.22892065050537
5097,8888,4803,400 S Wright St,Not Specified,No,Not Specified,3807.445585232487,275.2522779063782,40.11272760805702,-88.22864849800223
5098,1590,2245,900 W Marketview Dr,Not Specified,No,Asphalt,14668.675881546153,616.149941645774,40.13803445820046,-88.25849739280495
5099,1750,2521,1900 N Neil St,Not Specified,No,Asphalt,62873.34587210534,3682.187193919016,40.14084769769262,-88.24674612202021
5100,866,3130,400 Fairview Dr,Not Specified,No,Concrete,17637.792268339694,1375.2909038360121,40.128860383520006,-88.24902427770512
5101,864,12087,300 Fairview Dr,Not Specified,No,Concrete,7416.400509790838,615.8862618458309,40.12809504119535,-88.2474988994087
5102,1589,12482,800 W Marketview Dr,Not Specified,No,Asphalt,19133.658765508702,719.9756387058513,40.13802821491675,-88.25734322793868
5103,1360,2244,2000 Kankakee Dr,Not Specified,Yes,Concrete,34691.43367647303,2183.2926601365557,40.13803636866569,-88.26537517851652
5104,156,12571,700 Bloomington Rd,Not Specified,No,Asphalt,11358.928486154879,839.9757424140864,40.13038205023987,-88.25384932373507
5105,0000,6395,200 N Prospect Ave,Not Specified,No,Not Specified,12003.331234185345,698.8530188902581,40.117767382860514,-88.25787548782593
5106,2748,8837,2200 Winchester Dr,Not Specified,Yes,Concrete,6194.569661775131,524.7893481325086,40.08742738658631,-88.28154369969577
5107,1487,11643,1400 Lincolnshire Dr,Not Specified,Yes,Concrete,15452.487088319907,1134.4918936761542,40.09732251097587,-88.27041808131987
5108,Not Specified,A9E4A3B0-A852-4D1C-A268-10832E21842D,200 N Market St,Not Specified,No,Asphalt,4640.320267511041,439.9341384395275,40.1172788301842,-88.24145619944291
5109,2477,6672,40 E University Ave,Not Specified,No,Asphalt,7274.87155055592,419.99199151092625,40.116320829905305,-88.24149022687605
5110,0000,6399,300 N Prospect Ave,Not Specified,No,Not Specified,11577.969972701238,679.7617833706466,40.11873642224989,-88.25788732270746
5111,8888,6637,500 E Springfield Ave,Not Specified,No,Not Specified,15931.812171131367,916.9558509131426,40.1127007035935,-88.23124602444892
5112,2412,6504,100 N Third St,Not Specified,No,Brick,8484.670928730102,700.6483265501645,40.116868665798776,-88.2354312280392
5113,Not Specified,931D8F48-D299-4F19-9CE3-2494AAB3F17D,Not Specified,E Springfield Ave & S Second St,No,Not Specified,1592.0816843701928,158.51566368209734,40.11265451470495,-88.23703562675462
5114,387,10351,50 Chester St,Not Specified,No,Concrete,16359.393656839948,1012.3003443917074,40.116010288210845,-88.24035630469265
5115,Not Specified,EA8103B1-28EF-4F8B-8CB4-944EC494D5A8,300 E Armory Ave,Not Specified,No,Asphalt,5226.2789079386375,441.62718437560096,40.105413583604665,-88.23490332835564
5116,2415,7398,400 N Third St,Not Specified,No,Asphalt,6463.689889287071,554.7613376146927,40.11965056567292,-88.23543906660564
5117,Not Specified,B3A0792E-174F-407C-BCB5-5C42B3B828B4,500 E Armory Ave,Not Specified,No,Not Specified,13660.066693758146,935.4903989561666,40.105432499926074,-88.23113318325696
5118,2478,6516,50 E University Ave,Not Specified,No,Asphalt,18502.4054114971,925.4884612146285,40.11632636511914,-88.24019089263838
5119,Not Specified,42E7E4ED-920C-470A-87B2-3897692B99F5,300 N Russell St,Not Specified,No,Asphalt,1910.5984068580428,179.9915460597214,40.118340479907346,-88.26728806008396
5120,427,9425,1300 W Church St,Not Specified,No,Asphalt,10102.856364974285,644.9115315772709,40.11834662998884,-88.26803984750316
5121,Not Specified,38028B53-68BB-4B1A-9479-4C23EBC61FA0,Not Specified,E Kirby Ave & S Fourth St,No,Asphalt,8241.853451381654,427.40179190637934,40.09809299632077,-88.23335908615087
5122,2085,11006,300 S Russell St,Not Specified,No,Concrete,14921.268293250943,1205.5604782989678,40.11357368643297,-88.26729439585756
5123,Not Specified,3A3EFB82-6102-43FF-85BC-9555FFDA66A9,700 E Bradley Ave,Not Specified,No,Concrete,6572.985143828069,388.84512938068974,40.12733564577971,-88.22803113370703
5124,Not Specified,D2D345DE-904F-4418-BC47-664C3ACCEFB4,Not Specified,E Beardsley Ave & N Third St,No,Concrete,891.1694432131039,125.36847006194067,40.12610197416225,-88.23499632701406
5125,97,4051,300 E Beardsley Ave,Not Specified,No,Concrete,7766.943932626202,651.5148246636985,40.1261253931303,-88.23441157481224
5126,Not Specified,A2B239CB-3508-4EEA-A029-94799141E368,Not Specified,E Bradley Ave & N Neil St,No,Asphalt,8835.363503676883,377.2704664066214,40.12722356167132,-88.24358314720511
5127,1908,9542,700 N Prairie St,Not Specified,No,Concrete,2702.2677414155123,261.65844654737276,40.122853206585056,-88.24851127283222
5128,0000,6407,500 N Prospect Ave,Not Specified,No,Not Specified,13212.408737792863,767.1305544357745,40.120724033386026,-88.25791087513882
5129,Not Specified,2452F5E6-8976-4EF0-BB27-3CCBCA3B1EAB,Not Specified,E Columbia Ave & N Market St,No,Asphalt,5113.636419538301,277.403357072598,40.121096649990676,-88.23990727078503
5130,0000,6411,600 N Prospect Ave,Not Specified,No,Not Specified,11614.578284074745,687.1506871213462,40.121714808070855,-88.25791830660282
5131,Not Specified,465739A8-3434-428A-8093-ABC80468ADDB,900 W Tremont St,Not Specified,No,Oil and Chip,4546.640619811683,625.4555771621518,40.12413850184432,-88.26017516260175
5132,Not Specified,6BC3C025-4A34-4A51-811B-784F317B0B12,Not Specified,N Russell St & W Washington St,No,Concrete,1268.4023170270973,150.5977512291736,40.120142906703805,-88.26731674868839
5133,Not Specified,7CA97650-5726-4332-B30F-148F2653A556,1300 W Washington St,Not Specified,No,Concrete,664.7919530349621,109.13474514494767,40.120139088170276,-88.26852997139619
5134,Not Specified,EDB5704C-D151-49D8-8B5B-6A4EC7511B5C,1300 W Washington St,Not Specified,No,Concrete,3245.976390784233,324.7780568882921,40.12014377810276,-88.26891708262238
5135,2598,9403,1400 W Washington St,Not Specified,No,Concrete,5025.628655043765,547.7115533732352,40.12015419460159,-88.26984015325108
5136,545,9531,1200 W Columbia Ave,Not Specified,No,Oil and Chip,6847.006560403932,684.8801126574249,40.12135847936972,-88.26560574928763
5137,Not Specified,3DEE0DDF-DEA7-47D3-BF76-9A8E446814C5,Not Specified,Bonnie Blair Dr & Sharon Dr,Yes,Concrete,1518.8435040725408,160.27270542330268,40.13167128671574,-88.29900177867071
5138,723,9521,500 N Draper Ave,Not Specified,No,Concrete,8363.179722605362,876.1587130311989,40.12073229606817,-88.27034767636992
5139,Not Specified,D09FA508-AFF4-4F00-AC04-20D53EE3B9FA,1200 W Columbia Ave,Not Specified,No,Oil and Chip,5450.2056803116275,597.2886883234642,40.12133298380375,-88.26676243827572
5140,Not Specified,B09121C9-2555-4F90-90CF-D9BFAF04E4DA,2900 Clark Rd,Not Specified,Yes,Concrete,12174.46172206431,769.0137966198228,40.11757248234166,-88.29504495331207
5141,433,6279,Not Specified,Clark Rd & Hundman Dr,Yes,Concrete,57787.81810045901,3689.9763564632017,40.11762589220571,-88.29201959340071
5142,Not Specified,309ED807-31D5-4EAA-B373-81DA9C3E85E3,400 Hilltop Rd,Not Specified,Yes,Concrete,8703.554762131698,706.0142378528265,40.12067085990121,-88.28927696565253
5143,1227,1686,400 Hilltop Rd,Not Specified,Yes,Concrete,7821.401285452598,648.371911755304,40.12152895930901,-88.28882876311549
5144,1412,6825,1300 W Kirby Ave,Not Specified,Yes,Asphalt,31571.623230851194,1372.3798416502807,40.098210820939585,-88.26771102929146
5145,Not Specified,F51BB31D-6FB7-4E88-97B5-F8C3CE1A7C6D,Not Specified,S Fair St & W John St,No,Concrete,2706.9282917384903,208.39986152908438,40.10896977293236,-88.27275536468149
5146,1731,8191,2600 Natalie Dr,Not Specified,Yes,Concrete,8369.379526627603,679.6089704206157,40.1204301992502,-88.29008643949057
5147,Not Specified,98F855B6-A874-4744-B726-59C67AE47E7C,10 Greencroft Dr,Not Specified,Yes,Asphalt,1856.6360683610608,233.88576634845694,40.10012614729658,-88.26147925211919
5148,Not Specified,E6B865D1-C785-4179-8E37-96D26D5416F5,Not Specified,Broadmoor Dr & S Mattis Ave,Yes,Concrete,3400.240422278122,231.9149162297545,40.09427112329804,-88.27644994773841
5149,0000,7570,Not Specified,S Prospect Ave & W Windsor Rd,No,Asphalt,8458.717139971117,366.7805006266751,40.08360608745763,-88.25749631913062
5150,Not Specified,6A239676-3738-4D07-BB50-27609F356AD0,Not Specified,Broadmoor Dr & Robert Dr,Yes,Concrete,1891.1360086683337,178.60749818421885,40.094102997213554,-88.26644762188079
5151,Not Specified,4F44BCE7-FA4B-4280-A384-B4C8BA034FFA,Not Specified,Lincoln Ct & Lincolnshire Dr,Yes,Asphalt,1375.3339942119262,150.79754085806422,40.097032851428715,-88.2666360903261
5152,1485,11647,1300 Lincolnshire Dr,Not Specified,Yes,Concrete,18143.177930391,1399.1271078349491,40.09696872552337,-88.2682048305651
5153,1814,11693,2200 O' Donnell Dr,Not Specified,Yes,Concrete,21077.572554991053,1271.7859871877397,40.08556041381919,-88.26751126802931
5154,8888,4949,2000 W Curtis Rd,Not Specified,No,Concrete,96816.0295435779,5224.747047606773,40.06936008863676,-88.27855184996109
5155,751,7188,1500 S Duncan Rd,Not Specified,Yes,Asphalt,13539.853197439092,592.7296066587982,40.09886255966939,-88.29526866344895
5156,264,8843,2300 Brett Dr,Not Specified,Yes,Concrete,10366.955560675877,825.6270692196418,40.09297561394318,-88.28458646570347
5157,2777,6658,2900 W Windsor Rd,Not Specified,No,Asphalt,14939.224408597322,949.9612801601098,40.08393992352952,-88.29439946840961
5158,Not Specified,1974117E-02D0-42B9-89ED-8A20A0C26F55,Not Specified,S Duncan Rd & W Windsor Rd,No,Asphalt,3797.0828189111858,244.54702880020469,40.08394330059236,-88.29518798875587
5159,588,8777,1700 Crescent Dr,Not Specified,Yes,Asphalt,4473.023237616186,353.48360937723294,40.09552855193976,-88.28328332065688
5160,Not Specified,D6600AAB-0DFF-45BF-B60A-1AE1EBE4C5A1,3500 Cypress Creek Rd,Not Specified,Yes,Concrete,1781.0398841301205,169.49631070423527,40.07116553242263,-88.29159700521791
5161,Not Specified,80DCFC2D-B9BE-465F-BC50-99DE7EDA389A,Not Specified,Casselbury Ln & Cobblefield Rd,Yes,Concrete,2332.6854345468823,195.2040178722705,40.09915349622077,-88.30792316495089
5162,Not Specified,1C0488A0-03AD-4A72-9ADC-B83C0712828A,Not Specified,Dogwood Dr & Ridgewood Dr,Yes,Asphalt,2190.8223224056187,189.17327052151143,40.11189973532723,-88.29789581254126
5163,174,7989,500 Bonnymeade Dr,Not Specified,Yes,Asphalt,5630.6605593508,490.3065077440542,40.11161756970519,-88.30394111043672
5164,621,8162,600 Creve Coeur Dr,Not Specified,Yes,Concrete,21081.132763160556,1633.9156978042063,40.123344377659045,-88.29634851719729
5165,716,7669,4500 Doverbrook Dr,Not Specified,Yes,Concrete,16591.329804725407,1303.8838836293487,40.09022074929469,-88.3205175381536
5166,1819,12525,1300 W Olympian Dr,Not Specified,No,Asphalt,35877.30495527608,2118.5310882113636,40.15667581679097,-88.2687571591616
5167,1851,9102,1600 Paula Dr,Not Specified,No,Asphalt,7205.324773125448,618.5670305373038,40.13443961371527,-88.27235466430766
5168,Not Specified,57D14BE5-4780-4EB7-A783-D117D336F44F,Not Specified,N McKinley Ave & Northwood St,No,Concrete,2593.370383080456,205.89529922705296,40.127959894522476,-88.26271743489805
5169,1662,9098,1400 N McKinley Ave,Not Specified,Yes,Concrete,33913.63743346967,1804.0877401702326,40.129751692974224,-88.26273743607616
5170,2366,9033,1500 Summit Ridge Rd,Not Specified,No,Asphalt,10025.731303627494,817.6943790823325,40.131500299203644,-88.27596662205164
5171,Not Specified,9F14B865-CC3F-4900-92D1-B36E4CA1708A,1600 Garden Hills Dr,Not Specified,No,Asphalt,2617.7415673640317,280.51586236065674,40.13278941297196,-88.27286385222907
5172,2022,7945,3300 Ridgewood Dr,Not Specified,Yes,Asphalt,21555.564633472,1700.4048677292253,40.11195759805024,-88.30245068731497
5173,1006,9010,1500 Garden Hills Dr,Not Specified,No,Asphalt,8135.687720395832,715.9366084599482,40.132080467920275,-88.27285060888755
5174,1623,7042,3500 S Mattis Ave,Not Specified,No,Oil and Chip,70789.3396190445,6498.257407679255,40.075626164343475,-88.27622704933411
5175,125,8446,1500 Bellepark Dr,Not Specified,Yes,Asphalt,6168.596761500549,527.3264999199137,40.09958343497611,-88.29333339216298
5176,105,3762,500 W Beardsley Ave,Not Specified,No,Concrete,21250.057158050673,1666.5592783840164,40.126434751652205,-88.25168174085317
5177,Not Specified,12698,2000 Talans Dr,Not Specified,Yes,Concrete,1514.5205247758083,172.15080566118903,40.09101510127474,-88.33214167789968
5178,Not Specified,12697,5100 Emmas Way,Not Specified,Yes,Concrete,23539.968803013362,1810.371140017419,40.09106011428661,-88.33049396916661
